t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
41.8,6.249513533853873,2.9680627164147246,0.4118849973055669,7.3887041189411935,1.9843443392549318,-0.49145733702261984,1.5051435262836188,0.9033423343281868
41.83,6.259011263437174,2.972232342965195,0.41181291195771375,7.392442314384493,1.9845922202863768,-0.5105207970503747,1.503362550809542,0.9223337090080884
41.86,6.277531771170264,2.9803752143274713,0.41176844991913536,7.395790862413298,1.9819827172929538,-0.5220317250689543,1.4990967191220568,0.9338001749880898
41.89999999999999,6.295842360841864,2.98843150108142,0.41192870508823204,7.396840521118864,1.9820082315498675,-0.5275557653609527,1.491671795800912,0.9394844704491847
41.92999999999999,6.304992501092259,2.9924581756983,0.4120531913362144,7.397624001861475,1.9816841110162933,-0.531970201247357,1.4884581977022315,0.9440233925835715
41.959999999999994,6.323280031773577,3.000506812240321,0.41235184170987543,7.397624001861475,1.9816841110162933,-0.531970201247357,1.4806129347650756,0.9443220429572325
41.999999999999986,6.341575961674647,3.008559916678637,0.4126671566054446,7.3985458777005455,1.9821310069160272,-0.5349135195972091,1.4733437175962214,0.9475806762026537
42.02999999999999,6.350727401567705,3.0125881393022724,0.4128195481326326,7.399023959929202,1.9825529525077568,-0.5363758948734456,1.4696591986945038,0.9491954430060783
42.05999999999999,6.3690158608132075,3.020638700560343,0.4131179439155643,7.399461285505986,1.9824830558423365,-0.5381978007672411,1.4627320041381946,0.9513157446828053
42.09999999999998,6.387314269291024,3.0286938380330657,0.4133926371218843,7.39935593327475,1.9825626664988343,-0.5382374904416368,1.4555475800174076,0.951630127563521
42.12999999999998,6.396461741194176,3.0327208358200126,0.4135183744390833,7.399329183942082,1.9825326056225447,-0.5381650008756257,1.4521151560978263,0.9516833753147089
42.15999999999998,6.414747622535465,3.0407714593938784,0.4137592125166229,7.399329183942082,1.9825326056225447,-0.5381650008756257,1.4454308432758578,0.9519242133922485
42.2,6.433019530318105,3.0488171252494247,0.4139891044376573,7.399442741826049,1.9826280342680922,-0.5384796133212421,1.439004170066553,0.9524687177588993
42.230000000000004,6.4421480827978606,3.0528373294208,0.41410296433625826,7.399442741826049,1.9826280342680922,-0.5384796133212421,1.4358833516811704,0.9525825776575003
42.260000000000005,6.4512675848114736,3.056854096241577,0.4142185650968006,7.399570406650703,1.9827364651764117,-0.5388214419792353,1.4328317861051547,0.9530400070760359
