t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
0.0,4.651150004956755,2.999736040479983,-7.672985001350727e-05,4.651150004956755,2.999736040479983,-7.672985001350727e-05,0.0,0.0
0.04000000000000625,4.651149798782906,2.999736200097647,-7.673008811504576e-05,4.6511504308096905,2.9997360421850243,-7.673010520284067e-05,6.514554880542426e-07,1.7087794910606788e-11
0.07000000000000739,4.651150246713857,2.999736252285519,-7.673033960320937e-05,4.651150856675118,2.9997360438900627,-7.673036038261319e-05,6.445784717597497e-07,2.0779403818818078e-11
0.10000000000000853,4.651150769269065,2.9997363683643132,-7.673025821364761e-05,4.651150856675118,2.9997360438900627,-7.673036038261319e-05,3.360407079519393e-07,1.021689655756686e-10
0.14000000000000057,4.651151538911736,2.9997363847351832,-7.673045540302354e-05,4.651151282553036,2.9997360455950988,-7.673061555239469e-05,4.2513030967503937e-07,1.601493711543599e-10
0.1700000000000017,4.651151593259241,2.9997361760866,-7.673047688361863e-05,4.651151708443444,2.999736047300132,-7.673087071180701e-05,1.7278123393218458e-07,3.9382818837682687e-10
0.20000000000000284,4.651152021902997,2.999736357409066,-7.673069954461938e-05,4.6511521343463444,2.9997360490051634,-7.673112586092968e-05,3.282628113683318e-07,4.2631631029716767e-10
0.2400000000000091,4.651152610292877,2.9997365361201083,-7.673098361560833e-05,4.651152560261737,2.999736050710192,-7.673138099985319e-05,4.879814563969306e-07,3.9738424485421305e-10
0.27000000000001023,4.651152564178129,2.999736180024045,-7.673128216479371e-05,4.651152986189622,2.9997360524152183,-7.673163612935595e-05,4.4088287913349004e-07,3.539645622370772e-10
0.30000000000001137,4.651152995962562,2.999736160696593,-7.673120013974029e-05,4.65115341213,2.999736054120242,-7.673189124839444e-05,4.2959731755837496e-07,6.911086541510356e-10
0.3400000000000034,4.651154198333904,2.9997361399865716,-7.67313477363419e-05,4.65115341213,2.999736054120242,-7.673189124839444e-05,7.90879007714235e-07,5.435120525436885e-10
0.37000000000000455,4.651154440742798,2.999736535901481,-7.673158645427621e-05,4.6511538380828705,2.999736055825263,-7.673214635755544e-05,7.705012413694478e-07,5.599032792307293e-10
0.4000000000000057,4.651154438902459,2.9997366685437075,-7.673173339939894e-05,4.651154264048236,2.999736057530282,-7.673240145667488e-05,6.355402471877129e-07,6.68057275934864e-10
0.44000000000001194,4.651154314899293,2.9997363088520523,-7.673199569536167e-05,4.651154690026093,2.999736059235298,-7.67326565449951e-05,4.5058699496117595e-07,6.608496334252305e-10
0.46999999999999886,4.651154385937883,2.9997356247262594,-7.673208577619334e-05,4.6511551160164455,2.9997360609403128,-7.673291162323345e-05,8.504689336370641e-07,8.25847040113268e-10
0.5,4.651154710961094,2.999735593685663,-7.673244821560517e-05,4.6511551160164455,2.9997360609403128,-7.673291162323345e-05,6.183823620812444e-07,4.634076282834755e-10
0.5400000000000063,4.651154979848194,2.999735811620369,-7.673284375120944e-05,4.651155542019293,2.999736062645324,-7.673316669177904e-05,6.156702628943e-07,3.229405696038388e-10
0.5700000000000074,4.6511560873044235,2.9997360522198746,-7.673319677681819e-05,4.651155968034635,2.9997360643503335,-7.673342175013422e-05,1.1988507217979287e-07,2.249733160316703e-10
0.6000000000000085,4.6511563650408565,2.9997362017883002,-7.673339576342314e-05,4.651156394062472,2.9997360660553403,-7.673367679830276e-05,1.3880090267073486e-07,2.810348796126322e-10
0.6400000000000006,4.651156719530862,2.999736141816602,-7.67336331224445e-05,4.651156820102805,2.999736067760345,-7.673393183618888e-05,1.2489613642104107e-07,2.987137443866486e-10
0.6700000000000017,4.65115718286943,2.9997362690859037,-7.67341448708659e-05,4.651157246155633,2.9997360694653463,-7.67341868641035e-05,2.0941229769706247e-07,4.1993237595463855e-11
0.7000000000000028,4.651157299166327,2.9997362807235977,-7.673430002586587e-05,4.651157246155633,2.9997360694653463,-7.67341868641035e-05,2.1780767294846068e-07,1.1316176237708385e-10
0.7400000000000091,4.651157779115837,2.9997364531372828,-7.673454785162577e-05,4.65115809829878,2.9997360728753435,-7.673469688867406e-05,4.964643931632695e-07,1.490370482869251e-10
0.7700000000000102,4.651158416507804,2.999736129257384,-7.673496413019295e-05,4.65115809829878,2.9997360728753435,-7.673469688867406e-05,3.23165464059917e-07,2.672415188854872e-10
0.8000000000000114,4.651158997511019,2.9997361583978503,-7.673516979145874e-05,4.651158524389099,2.9997360745803374,-7.673495188571027e-05,4.804890497709246e-07,2.179057484718314e-10
0.8400000000000034,4.651158665199674,2.999736522185187,-7.673552442289407e-05,4.651158950491915,2.9997360762853296,-7.673520687275179e-05,5.293565394870565e-07,3.1755014228221096e-10
0.8700000000000045,4.651159134026233,2.999736474774034,-7.673574609890495e-05,4.65115937660723,2.9997360779903195,-7.673546185004843e-05,4.650622066940712e-07,2.8424885652167907e-10
0.9000000000000057,4.651159152062281,2.999736672338684,-7.673564942112806e-05,4.65115937660723,2.9997360779903195,-7.673546185004843e-05,6.353506214728638e-07,1.875710796265303e-10
0.9400000000000119,4.6511594356679495,2.999736141597264,-7.673589452417702e-05,4.651160228875352,2.9997360814002914,-7.673597177405126e-05,7.954883151230635e-07,7.724987423558035e-11
0.9699999999999989,4.651159970323696,2.9997365545956054,-7.67362539073669e-05,4.651160228875352,2.9997360814002914,-7.673597177405126e-05,5.392242245361954e-07,2.8213331563847147e-10
1.0,4.651160090228352,2.9997364421424364,-7.673614271542237e-05,4.6511606550281615,2.999736083105274,-7.673622672069324e-05,6.692581779612253e-07,8.400527086557981e-11
1.0400000000000063,4.651160697362634,2.9997363674371424,-7.673655911566997e-05,4.65116108119347,2.999736084810254,-7.673648165714088e-05,4.766592792164072e-07,7.745852909275298e-11
1.0700000000000074,4.6511614511522055,2.9997357066249464,-7.673677089692918e-05,4.6511615073712775,2.999736086515232,-7.673673658396296e-05,3.840276201577422e-07,3.4312966218905984e-11
1.1000000000000085,4.651162027885862,2.9997358859336103,-7.673699483646275e-05,4.6511615073712775,2.999736086515232,-7.673673658396296e-05,5.578247210287574e-07,2.58252499788815e-10
1.1400000000000006,4.651162664299447,2.9997355571334925,-7.6737098405616e-05,4.651161933561586,2.999736088220207,-7.673699149987772e-05,9.033442971075162e-07,1.0690573829018422e-10
1.1700000000000017,4.651162893067627,2.9997356514761058,-7.673751971793437e-05,4.651162359764394,2.9997360899251797,-7.673724640580903e-05,6.903983845405119e-07,2.733121253460386e-10
1.2000000000000028,4.651163111385075,2.9997360852181294,-7.673741925651741e-05,4.651162785979704,2.99973609163015,-7.67375013015003e-05,3.2546853848829147e-07,8.204498289521994e-11
1.240000000000009,4.651163239311446,2.999736655090757,-7.673807899633574e-05,4.651163212207513,2.9997360933351183,-7.673775618775293e-05,5.624091224219223e-07,3.228085828158034e-10
1.2700000000000102,4.651164033084607,2.999736352233633,-7.673850814327596e-05,4.651163638447825,2.9997360950400833,-7.673801106357647e-05,4.7104852359780834e-07,4.970796994911665e-10
1.3000000000000114,4.651164074156332,2.999736063931668,-7.673870116753917e-05,4.6511640647006365,2.9997360967450466,-7.673826592940477e-05,3.414861641670767e-08,4.3523813440565946e-10
1.3400000000000034,4.651163737497608,2.9997357889314835,-7.673900066751956e-05,4.6511640647006365,2.9997360967450466,-7.673826592940477e-05,4.492338047154204e-07,7.347381147910321e-10
1.3700000000000045,4.651164167571835,2.999736201203273,-7.673960647403562e-05,4.651164490965952,2.999736098450007,-7.673852078587108e-05,3.3932578511725336e-07,1.0856881645467846e-09
1.4000000000000057,4.651164888940419,2.9997367710401917,-7.673969249811237e-05,4.6511649172437695,2.999736100154965,-7.673877563197067e-05,6.714819928926052e-07,9.168661416978632e-10
