t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
0.0,0.000333668202476839,0.0017151209091146777,-7.625169256630927e-05,4.6504023693051195,2.999732962621894,-7.625358911246799e-05,5.53274343379508,1.896546158712694e-09
0.030000000000001137,0.0003343586782106493,0.0002505691485921662,-7.625206362549264e-05,4.6504027731982935,2.999732964332306,-7.625386233777378e-05,5.533536924855056,1.7987122811439094e-09
0.05999999999999517,0.0003348375798223031,3.6260974638189174e-05,-7.62524242485796e-05,4.6504027731982935,2.999732964332306,-7.625386233777378e-05,5.533652692209902,1.4380891941824037e-09
0.10000000000000142,0.0003350094429529257,5.222512255550848e-06,-7.625267665645197e-05,4.650403177103359,2.9997329660427146,-7.625413555215677e-05,5.533669713598287,1.45889570480381e-09
0.12999999999999545,0.00033552018540922873,2.338941144124961e-06,-7.625286330537051e-05,4.650403581020319,2.99973296775312,-7.62544087564932e-05,5.533671187903165,1.545451122693278e-09
0.1599999999999966,0.0003375785640375198,2.012932350595816e-06,-7.625297657298802e-05,4.650403984949172,2.9997329694635213,-7.625468195161802e-05,5.533669975284302,1.7053786300063201e-09
0.19999999999999574,0.00033478905274561505,0.0006658838720226679,-7.625317891379879e-05,4.6504043888899185,2.9997329711739193,-7.625495513601301e-05,5.53331281218289,1.7762222142197808e-09
0.22999999999999687,0.00033660354547875975,0.0002540595438656504,-7.625350794482343e-05,4.6504043888899185,2.9997329711739193,-7.625495513601301e-05,5.533534507854049,1.4471911895849038e-09
0.259999999999998,0.00033693001340205056,3.7125283698754045e-05,-7.625380708287109e-05,4.65040479284256,2.9997329728843134,-7.625522831066606e-05,5.533652167152259,1.4212277949697755e-09
0.29999999999999716,0.00033682284973064833,5.839406386601826e-06,-7.625409026168484e-05,4.650405196807095,2.9997329745947043,-7.625550147511064e-05,5.5336695571802625,1.411213425807291e-09
0.3299999999999983,0.00033720941309257495,2.76141687709091e-06,-7.625426729829243e-05,4.6504056007835235,2.9997329763050917,-7.625577462927028e-05,5.533671241276959,1.5073309778487363e-09
0.35999999999999943,0.00032837915798897385,0.004564887443295658,-7.62545108785595e-05,4.650406004771847,2.9997329780154747,-7.625604777394891e-05,5.531207265599113,1.5368953894094334e-09
0.3999999999999986,0.0003365575513692923,0.0006660868877773874,-7.625486022222461e-05,4.650406408772065,2.999732979725854,-7.625632090875215e-05,5.533312918040069,1.460686527542934e-09
0.4299999999999997,0.0003379268915412359,0.00025459994746802525,-7.625479470929618e-05,4.650406812784179,2.99973298143623,-7.625659403357172e-05,5.533535145326651,1.7993242755400419e-09
0.46000000000000085,0.00033897462820732283,3.716635437568778e-05,-7.625513011122464e-05,4.650406812784179,2.99973298143623,-7.625659403357172e-05,5.533652128790907,1.4639223470735508e-09
